ID_emp,Name,last_name,birth_date,Gender,area,salary,start_date,finish_date,promotion_date,type,fecha,hora,age
00-9782513,Kerianne,Bault,1992-07-21,female,"Business Development",144361,2003-07-08,NULL,,Remote,NULL,NULL,31
00-9792606,Kalle,Minchindon,1983-08-21,male,Accounting,77167,2002-06-30,NULL,,Hybrid,NULL,NULL,40
00-9837994,Adam,Tremoille,1991-06-16,male,"Human Resources",141864,2007-08-20,NULL,,Remote,NULL,NULL,32
00-9880182,Fan,Lockley,1998-07-27,male,Support,97907,2012-06-24,NULL,,Hybrid,NULL,NULL,25
00-9896573,Shae,Avramow,1967-09-18,female,"Human Resources",156913,2006-05-18,NULL,,Remote,NULL,NULL,56
01-0027092,Jock,Aarons,1988-12-23,female,Engineering,173688,2002-08-11,NULL,,Remote,NULL,NULL,34
01-0036386,Dion,Sundin,1971-09-04,female,"Human Resources",142629,2005-10-08,NULL,,Remote,NULL,NULL,52
01-0038079,Tierney,Oldknow,1969-10-24,female,Support,168965,2004-05-18,NULL,,Remote,NULL,NULL,54
01-0074905,Robinson,"Le Moucheux",1982-06-10,female,"Human Resources",118739,2015-03-28,"2019-02-01 16:58:06",,Hybrid,2019-02-01,16:58:06,41
01-0116125,Upton,Bowater,1972-05-10,female,Accounting,75007,2013-01-17,NULL,,Hybrid,NULL,NULL,51
01-0169206,Whitney,Garred,1985-10-10,female,"Business Development",167035,2017-06-02,NULL,,Hybrid,NULL,NULL,38
01-0204393,Josephine,Marriot,2002-03-30,female,Engineering,147302,2011-03-19,NULL,,Remote,NULL,NULL,21
01-0280611,Larine,Dreakin,1983-07-08,male,Engineering,155052,2003-01-18,NULL,,Hybrid,NULL,NULL,40
01-0348994,Wainwright,Osban,1987-05-14,male,Sales,102713,2001-11-14,NULL,,Remote,NULL,NULL,36
01-0364885,Orella,Brim,2000-04-21,male,"Human Resources",93546,2019-11-25,NULL,,Hybrid,NULL,NULL,23
01-0373372,Aldus,Sturr,1976-08-11,male,Services,184237,2020-03-08,NULL,,Hybrid,NULL,NULL,47
01-0381181,Merv,Weiss,1982-09-08,female,Accounting,161942,2003-08-29,"2019-08-08 15:02:56",,Hybrid,2019-08-08,15:02:56,41
01-0417194,Nissy,Reskelly,1967-03-02,male,Support,93740,2017-01-13,"2019-11-19 15:30:43",,Hybrid,2019-11-19,15:30:43,56
01-0502994,Jaynell,Hunnybun,1971-05-02,female,"Product Management",171244,2004-02-10,NULL,,Remote,NULL,NULL,52
01-0506260,Ives,Phette,1988-11-17,male,"Human Resources",129518,2015-09-18,NULL,,Hybrid,NULL,NULL,35
01-0551724,Moina,Gabby,1993-11-22,male,Support,119318,2016-12-03,NULL,,Remote,NULL,NULL,30
01-0586118,Barry,Bryns,2000-01-24,female,Engineering,138901,2012-02-22,NULL,,Hybrid,NULL,NULL,23
01-0600294,Susanna,Bushell,1998-05-26,male,"Product Management",69282,2015-08-14,"2016-12-12 03:55:46",,Hybrid,2016-12-12,03:55:46,25
01-0641203,Forrester,Dadge,1976-09-16,female,Engineering,131492,2013-09-20,NULL,,Hybrid,NULL,NULL,47
01-0645501,Shanon,Fonzone,2001-04-29,male,"Human Resources",173104,2005-01-24,NULL,,Hybrid,NULL,NULL,22
01-0663336,Elisabet,Allchorne,1979-09-04,male,Sales,145410,2002-04-13,NULL,,Hybrid,NULL,NULL,44
01-0692047,Yorgo,Pywell,1981-10-05,male,Accounting,156459,2002-09-13,NULL,,Remote,NULL,NULL,42
01-0708619,Calvin,Tudor,1985-12-19,female,Services,105777,2013-05-24,NULL,,Hybrid,NULL,NULL,37
01-0770833,Louise,Spottiswoode,1993-02-22,male,Sales,146168,2019-05-14,"2028-02-11 16:18:48",,Remote,2028-02-11,16:18:48,30
01-0807331,Gene,Renals,1968-03-29,female,Legal,141951,2016-11-30,"2031-02-23 16:16:06",,Remote,2031-02-23,16:16:06,55
01-0892737,Noni,Stuttard,1985-01-26,male,Engineering,93995,2006-12-10,NULL,,Hybrid,NULL,NULL,38
01-0896141,Richmound,Aust,1993-05-20,male,Support,122377,2011-07-12,"2030-06-01 02:32:46",,Remote,2030-06-01,02:32:46,30
01-0957306,Thelma,Nanson,1972-08-31,male,Services,171064,2012-11-18,NULL,,Hybrid,NULL,NULL,51
01-1097895,Sayer,Balcock,1992-04-08,female,Sales,69554,2002-08-02,NULL,,Remote,NULL,NULL,31
01-1147276,Philis,Bayne,1986-01-02,male,"Human Resources",84712,2014-09-14,NULL,,Remote,NULL,NULL,37
01-1215079,Maribelle,Shankster,1996-08-02,male,"Human Resources",138654,2012-10-10,"2025-01-15 18:21:59",,Remote,2025-01-15,18:21:59,27
01-1228565,Otho,Lernihan,1968-04-24,male,Support,80863,2000-11-06,NULL,,Hybrid,NULL,NULL,55
01-1253052,Dena,Kob,1985-12-15,male,Accounting,141659,2002-10-09,NULL,,Hybrid,NULL,NULL,37
01-1268137,Loreen,Bewicke,1981-01-24,female,Engineering,108910,2009-10-03,"2017-07-19 18:48:18",,Remote,2017-07-19,18:48:18,42
01-1280118,Tannie,Dillamore,2000-10-03,female,Sales,163542,2002-08-27,NULL,,Remote,NULL,NULL,23
01-1409605,Cayla,Hubbis,1975-05-25,female,"Product Management",101503,2015-11-19,NULL,,Hybrid,NULL,NULL,48
01-1414652,Cleavland,Dodridge,1974-08-11,male,Engineering,94617,2011-02-08,NULL,,Hybrid,NULL,NULL,49
01-1504920,Leyla,Stiell,1995-01-29,female,Training,179568,2010-01-10,NULL,,Remote,NULL,NULL,28
01-1531866,Brier,Mansel,1991-11-04,male,"Business Development",94099,2004-01-02,NULL,,Remote,NULL,NULL,32
01-1552788,Manon,Sive,1989-11-12,male,Engineering,133399,2018-04-15,NULL,,Hybrid,NULL,NULL,34
01-1627226,Clementine,Chatain,1970-07-13,male,"Research and Development",114016,2018-03-31,NULL,,Remote,NULL,NULL,53
01-1660610,Xenos,Vallerine,1972-09-03,female,Training,156861,2006-06-03,"2007-07-15 21:30:35",,Remote,2007-07-15,21:30:35,51
01-1732321,Roddy,Dimanche,1971-09-28,female,Engineering,109548,2018-07-29,NULL,,Hybrid,NULL,NULL,52
01-1734242,Munmro,Keirl,1994-07-21,female,Services,106276,2016-06-13,"2036-05-28 08:45:04",,Hybrid,2036-05-28,08:45:04,29
01-1808657,Wallie,Kemet,1977-02-27,female,Accounting,71623,2009-01-12,NULL,,Hybrid,NULL,NULL,46
01-1814975,Nell,Mepsted,1984-06-07,male,Services,174117,2008-09-27,NULL,,Hybrid,NULL,NULL,39
01-1836101,Montague,Snooks,2001-08-16,male,Services,96615,2003-08-20,NULL,,Remote,NULL,NULL,22
01-1941908,Sue,Zelake,1988-12-30,female,"Human Resources",112844,2018-05-02,NULL,,Hybrid,NULL,NULL,34
01-1960711,Allegra,Drury,1990-01-02,male,"Human Resources",107129,2005-01-29,NULL,,Hybrid,NULL,NULL,33
01-1978400,Janie,Schiefersten,1992-08-19,female,"Human Resources",180553,2006-02-18,NULL,,Remote,NULL,NULL,31
01-2020198,Piper,Murcutt,1997-02-28,male,Services,81291,2013-04-19,NULL,,Remote,NULL,NULL,26
01-2088180,Noemi,Veljes,1971-01-15,female,Sales,97116,2018-04-19,NULL,,Remote,NULL,NULL,52
01-2097413,Hugues,Balog,1975-12-19,male,Engineering,133393,2004-07-07,"2010-04-08 02:34:32",,Hybrid,2010-04-08,02:34:32,47
01-2132667,Ginnifer,Worssam,1990-08-23,male,Engineering,68321,2010-04-08,NULL,,Remote,NULL,NULL,33
01-2171203,Darelle,Beall,1987-02-28,female,Engineering,102355,2005-12-06,NULL,,Hybrid,NULL,NULL,36
01-2267883,Gamaliel,Cowsby,1975-05-03,male,Engineering,84350,2005-07-31,NULL,,Hybrid,NULL,NULL,48
01-2313150,Bee,Daymond,1994-03-21,male,Accounting,114767,2006-11-10,NULL,,Remote,NULL,NULL,29
01-2328373,Ced,Grutchfield,1980-05-10,male,"Business Development",69598,2019-03-01,NULL,,Hybrid,NULL,NULL,43
01-2355796,Aila,Seares,1974-10-15,female,"Human Resources",113025,2020-01-18,NULL,,Remote,NULL,NULL,49
01-2363709,Yorker,Tritton,1999-05-19,male,Engineering,176068,2000-11-10,NULL,,Hybrid,NULL,NULL,24
01-2387075,Rubi,Simmins,1974-04-02,female,Services,136654,2019-09-28,NULL,,Remote,NULL,NULL,49
01-2451586,Timi,Cunnah,1994-11-08,female,"Business Development",114797,2003-04-19,NULL,,Hybrid,NULL,NULL,29
01-2465977,Hube,Simmig,1981-08-20,male,"Product Management",150927,2009-02-16,NULL,,Remote,NULL,NULL,42
01-2470877,Nixie,Very,1970-11-19,male,Training,137289,2015-04-11,"2029-05-09 00:52:12",,Remote,2029-05-09,00:52:12,53
01-2488429,Shelagh,Gilfether,1996-09-15,male,Marketing,122158,2001-01-25,NULL,,Hybrid,NULL,NULL,27
01-2541527,Augustina,Bradnam,1984-01-10,male,Legal,163331,2008-10-24,NULL,,Remote,NULL,NULL,39
01-2612988,Avigdor,Date,1999-04-30,female,"Human Resources",120702,2007-01-05,NULL,,Remote,NULL,NULL,24
01-2630437,Shellysheldon,Wilks,2001-10-02,female,"Business Development",173005,2018-06-17,NULL,,Hybrid,NULL,NULL,22
01-2645802,Samaria,Chalcot,1969-09-24,female,"Human Resources",138784,2011-07-31,NULL,,Remote,NULL,NULL,54
01-2689848,Editha,Shimmings,1968-03-17,male,Engineering,128212,2008-10-13,NULL,,Hybrid,NULL,NULL,55
01-2788678,Kaylil,Horning,1986-05-28,female,Marketing,121218,2002-09-27,NULL,,Hybrid,NULL,NULL,37
01-2879659,Forrester,Dowden,1967-03-14,male,Engineering,154281,2004-10-16,NULL,,Hybrid,NULL,NULL,56
01-2937041,Hussein,Barff,1997-09-25,male,Accounting,76381,2010-09-16,NULL,,Hybrid,NULL,NULL,26
01-2960698,Anallise,Ingraham,1967-07-12,male,Engineering,119826,2010-02-14,NULL,,Hybrid,NULL,NULL,56
01-3002835,Imojean,Cleaton,1970-03-20,male,"Business Development",178445,2002-08-03,NULL,,Remote,NULL,NULL,53
01-3016077,Manny,Cleft,1965-11-01,male,Engineering,106997,2003-09-30,NULL,,Remote,NULL,NULL,58
01-3018825,Franzen,Londors,1967-12-03,female,Sales,126494,2003-12-15,"2010-12-03 02:26:18",,Remote,2010-12-03,02:26:18,56
01-3159066,Delaney,Padell,1972-12-04,male,Accounting,161277,2015-08-17,NULL,,Hybrid,NULL,NULL,50
01-3233687,Quinlan,Rayson,1966-09-11,male,"Human Resources",78456,2013-11-08,NULL,,Remote,NULL,NULL,57
01-3364844,Lyda,Greaterex,1980-02-17,male,"Human Resources",176676,2001-02-13,NULL,,Hybrid,NULL,NULL,43
01-3541845,Gusella,Tavner,1994-04-14,male,"Research and Development",126058,2012-03-13,NULL,,Remote,NULL,NULL,29
01-3665845,Abagael,Wildin,1971-12-27,female,Sales,128750,2003-08-17,NULL,"August 29, 2022",Hybrid,NULL,NULL,51
01-3741902,Riki,Purrier,1979-11-23,male,"Business Development",96966,2019-07-19,NULL,,Hybrid,NULL,NULL,44
01-3752254,Bryn,Lomb,1995-11-14,male,Accounting,149590,2004-03-29,"2025-04-23 14:38:19",,Remote,2025-04-23,14:38:19,28
01-3753257,Kizzee,Horick,1995-01-04,female,Services,161612,2016-05-31,NULL,,Hybrid,NULL,NULL,28
01-3784389,Fenelia,Ducham,1966-03-31,male,Services,115046,2016-08-31,NULL,,Hybrid,NULL,NULL,57
01-3900995,Gerome,Lambird,1992-06-02,male,Training,71888,2019-06-28,NULL,,Hybrid,NULL,NULL,31
01-3904693,Vanda,Wildber,1988-01-26,female,Engineering,154982,2014-01-17,NULL,,Remote,NULL,NULL,35
01-3920526,Jeffry,Morando,1998-03-02,female,Accounting,92721,2012-05-29,NULL,,Remote,NULL,NULL,25
01-3950822,Jaquenetta,Otham,2001-02-15,male,Accounting,158086,2003-03-04,"2012-05-12 11:17:23",,Remote,2012-05-12,11:17:23,22
01-3970659,Ericka,Donwell,1981-12-17,female,Engineering,175201,2004-01-17,NULL,,Remote,NULL,NULL,41
01-3999156,Sam,Boyett,1990-04-12,male,Services,163031,2005-05-26,"2017-02-12 21:19:29",,Hybrid,2017-02-12,21:19:29,33
01-4138486,Lynea,Handman,1980-08-17,male,Engineering,90614,2008-06-03,NULL,,Remote,NULL,NULL,43
01-4149921,Katya,Rannald,2000-03-01,male,"Business Development",129267,2003-05-19,NULL,,Remote,NULL,NULL,23
01-4227090,Ethelind,Bransdon,1988-02-28,female,Accounting,81383,2002-07-04,NULL,,Hybrid,NULL,NULL,35
01-4228010,Gertruda,Prudham,1967-06-20,male,"Business Development",141543,2020-06-17,NULL,,Hybrid,NULL,NULL,56
01-4236217,Melissa,Chazotte,1998-12-22,male,"Human Resources",144553,2010-04-01,"2015-01-12 13:19:53",,Remote,2015-01-12,13:19:53,24
01-4276406,Nari,McGarrell,1980-02-18,female,Engineering,174984,2002-02-12,NULL,,Hybrid,NULL,NULL,43
01-4278390,Godfrey,Mourge,1972-09-22,female,Engineering,103488,2014-08-07,NULL,,Remote,NULL,NULL,51
01-4278780,Ysabel,Evetts,1975-02-03,male,Accounting,84817,2015-06-09,NULL,,Remote,NULL,NULL,48
01-4279334,Marya,Gabbotts,1986-02-23,male,"Research and Development",177373,2001-03-02,"2019-07-24 21:54:17",,Hybrid,2019-07-24,21:54:17,37
01-4289996,Luca,Caslett,1971-08-07,female,Services,75455,2010-01-03,NULL,,Hybrid,NULL,NULL,52
01-4335725,Godfrey,Rathe,1966-06-21,male,Engineering,139387,2004-02-25,NULL,,Remote,NULL,NULL,57
01-4338312,Ricki,Lowde,1981-11-16,female,"Business Development",81628,2000-11-21,NULL,,Remote,NULL,NULL,42
01-4377551,Valaree,Jones,1979-10-22,female,Services,175476,2007-03-05,NULL,,Remote,NULL,NULL,44
01-4425713,Jocelyn,Gothrup,1989-10-04,male,"Human Resources",128750,2005-06-26,NULL,,Hybrid,NULL,NULL,34
01-4458473,Mabelle,Lamping,2000-08-18,male,Accounting,137771,2014-08-19,NULL,,Hybrid,NULL,NULL,23
01-4497883,Brew,Borrott,1992-02-07,male,"Product Management",150533,2008-06-05,NULL,,Hybrid,NULL,NULL,31
01-4570713,Dalila,Stobbs,1977-11-08,male,Engineering,81417,2018-08-29,NULL,,Remote,NULL,NULL,46
01-4613458,Harmonia,McGoon,1992-12-28,male,Engineering,149426,2009-10-06,"2016-04-05 20:55:10",,Hybrid,2016-04-05,20:55:10,30
01-4620408,Linzy,Geeves,1981-09-21,male,Engineering,141586,2008-07-24,"2020-01-21 12:13:17",,Remote,2020-01-21,12:13:17,42
01-4624711,Nanon,Boycott,1988-09-10,female,Accounting,99613,2007-07-25,NULL,,Hybrid,NULL,NULL,35
01-4659570,Ernest,Hitzschke,1969-10-20,male,Engineering,164810,2008-12-14,NULL,,Remote,NULL,NULL,54
01-4684900,Lalo,O'Hannay,1996-07-08,male,Engineering,113589,2008-09-16,NULL,,Hybrid,NULL,NULL,27
01-4807422,Brina,Gabbetis,1997-11-29,female,"Business Development",88835,2005-05-07,"2017-12-10 07:27:44",,Hybrid,2017-12-10,07:27:44,26
01-4810979,Rosamond,Casetti,1980-09-18,female,Training,139428,2001-10-09,NULL,,Remote,NULL,NULL,43
01-4857076,Goddart,Bramford,1979-05-26,male,Accounting,132301,2019-04-12,NULL,,Remote,NULL,NULL,44
01-4886962,Phaedra,Kolczynski,1991-02-02,female,Training,114461,2012-11-02,NULL,,Remote,NULL,NULL,32
01-4913209,Alexina,Cumesky,1987-12-03,male,Engineering,88313,2014-07-06,"2028-10-21 07:08:16",,Remote,2028-10-21,07:08:16,36
01-4928191,Duane,Hegley,1973-03-22,male,Training,167322,2018-04-03,NULL,,Hybrid,NULL,NULL,50
01-4984757,Gwynne,Elesander,1978-12-20,male,Engineering,87646,2002-07-09,"2007-11-28 02:00:57",,Remote,2007-11-28,02:00:57,44
01-5000513,Cherye,Braycotton,2001-11-03,female,Engineering,71565,2012-08-08,NULL,,Hybrid,NULL,NULL,22
01-5051565,Merrielle,Scottesmoor,1987-04-20,male,Engineering,77951,2009-08-07,"2030-03-17 13:45:06",,Remote,2030-03-17,13:45:06,36
01-5086800,Abbey,Ethridge,1990-07-26,female,Sales,72702,2016-09-10,NULL,,Remote,NULL,NULL,33
01-5132160,Ruprecht,Leander,1967-07-11,female,"Business Development",149604,2007-03-20,NULL,,Hybrid,NULL,NULL,56
01-5140944,Clarence,Izakovitz,2000-01-10,male,"Business Development",140943,2012-04-05,NULL,,Hybrid,NULL,NULL,23
01-5188629,Shirline,Sprake,1969-02-15,male,"Product Management",95946,2016-03-02,"2023-04-08 15:09:59",,Remote,2023-04-08,15:09:59,54
01-5194896,Gay,Maasz,1969-09-29,female,Engineering,66030,2010-08-25,"2026-09-21 15:01:23",,Remote,2026-09-21,15:01:23,54
01-5197804,Kellen,Huffy,1991-09-11,female,Services,76297,2015-01-21,NULL,,Remote,NULL,NULL,32
01-5212721,Winnifred,Bartel,1973-08-15,male,Engineering,182660,2001-08-11,NULL,,Hybrid,NULL,NULL,50
01-5310504,Kile,Zannolli,1982-06-07,female,"Human Resources",178933,2013-04-02,"2028-07-17 22:35:07",,Remote,2028-07-17,22:35:07,41
01-5332751,Wallie,Trumper,1970-01-17,female,Accounting,78299,2011-08-22,NULL,,Hybrid,NULL,NULL,53
01-5377792,Udall,Beastall,1972-03-10,female,Engineering,148130,2001-09-27,NULL,,Remote,NULL,NULL,51
01-5414755,Aksel,"Sainte Paul",1982-05-03,female,Accounting,173862,2013-06-02,NULL,,Hybrid,NULL,NULL,41
01-5439970,Ian,Hens,1988-07-22,female,Engineering,119267,2002-11-04,NULL,,Hybrid,NULL,NULL,35
01-5511863,Ogden,McGeraghty,1975-06-15,female,"Product Management",77512,2002-02-11,NULL,,Hybrid,NULL,NULL,48
01-5543216,Meghann,McNaughton,1976-07-18,female,Engineering,148820,2002-03-01,NULL,,Remote,NULL,NULL,47
01-5560541,Neil,Spurier,1982-10-09,male,Support,180805,2013-05-19,"2014-02-15 11:48:55",,Hybrid,2014-02-15,11:48:55,41
01-5595346,Seline,Rzehorz,1976-07-05,female,Training,158894,2008-08-06,NULL,,Hybrid,NULL,NULL,47
01-5629059,Aggy,Heinzler,1993-04-10,female,Engineering,154300,2019-02-26,NULL,,Remote,NULL,NULL,30
01-5815328,Jobina,Skillings,1997-05-31,male,Engineering,107818,2007-06-16,NULL,,Remote,NULL,NULL,26
01-5869912,Salvatore,Woodvine,1985-12-13,female,"Human Resources",128023,2007-08-16,NULL,,Remote,NULL,NULL,37
01-5888187,Brooke,Leijs,1995-04-01,male,Marketing,95382,2003-06-08,NULL,,Hybrid,NULL,NULL,28
01-5891249,Jordan,Crust,1980-07-26,female,Services,172896,2015-08-15,"2030-02-23 12:25:16",,Hybrid,2030-02-23,12:25:16,43
01-5926286,Vivi,Conerding,1974-02-25,male,"Business Development",152985,2004-11-07,"2017-12-10 23:00:20",,Hybrid,2017-12-10,23:00:20,49
01-5930949,Mathias,Jindracek,1978-05-03,female,Services,87135,2004-08-22,NULL,,Hybrid,NULL,NULL,45
01-5945630,Gisella,Iltchev,1999-02-18,female,Accounting,181518,2014-10-06,"2024-08-05 03:16:16",,Hybrid,2024-08-05,03:16:16,24
01-6093681,Kattie,Fransinelli,1971-12-08,female,Training,81789,2002-02-02,NULL,,Hybrid,NULL,NULL,51
01-6119292,Bran,Goater,1969-07-29,female,Engineering,162322,2009-07-18,NULL,,Hybrid,NULL,NULL,54
01-6155654,Milty,Halmkin,1971-10-30,female,Engineering,68732,2001-06-25,NULL,,Hybrid,NULL,NULL,52
01-6192162,Timoteo,Clavey,1987-08-14,male,Engineering,132640,2018-01-08,NULL,,Remote,NULL,NULL,36
01-6295694,Quintina,Fatkin,1989-04-19,male,Sales,155477,2014-02-28,NULL,,Hybrid,NULL,NULL,34
01-6312121,Clayborne,Tordiffe,1993-12-23,male,"Business Development",133652,2002-07-16,NULL,,Remote,NULL,NULL,29
01-6322845,Carlotta,Fogel,1983-12-24,female,"Product Management",105997,2013-01-31,NULL,,Remote,NULL,NULL,39
01-6437411,"Jo ann",Deegin,1978-02-11,male,Engineering,180840,2014-12-25,NULL,,Hybrid,NULL,NULL,45
01-6495249,Colby,Tylor,1982-04-19,male,Accounting,160673,2011-04-16,NULL,,Hybrid,NULL,NULL,41
01-6555347,Brittney,Ivison,1975-12-15,male,Services,151166,2001-02-03,NULL,,Remote,NULL,NULL,47
01-6675581,Adolph,Gannaway,1968-12-27,male,"Human Resources",100852,2018-09-22,"2036-09-22 09:47:23",,Remote,2036-09-22,09:47:23,54
01-6693422,Kenyon,Bramford,1970-01-14,male,Engineering,141129,2006-05-28,"2018-12-10 05:44:18",,Remote,2018-12-10,05:44:18,53
01-6696887,Maximilien,Hardstaff,1986-12-27,female,Engineering,66547,2011-06-28,NULL,,Remote,NULL,NULL,36
01-6720875,Madelina,McMurtyr,1992-09-28,female,Engineering,148970,2013-09-14,NULL,,Hybrid,NULL,NULL,31
01-6820916,Aluino,Hay,1971-12-15,female,Training,150227,2002-04-17,NULL,,Remote,NULL,NULL,51
01-6845961,Darrick,Kimbling,1967-09-04,female,Engineering,138720,2002-03-20,"2012-06-25 21:54:19",,Remote,2012-06-25,21:54:19,56
01-6945383,Margarete,Arnull,1990-07-26,male,"Research and Development",153176,2003-11-02,"2008-08-02 14:57:23",,Hybrid,2008-08-02,14:57:23,33
01-6978020,Caitrin,Renzo,1992-05-14,female,Accounting,145825,2003-01-06,NULL,,Hybrid,NULL,NULL,31
01-7042966,Cassie,Stawell,1993-04-01,female,Sales,153930,2011-11-25,NULL,,Remote,NULL,NULL,30
01-7115203,Gillian,Dorrell,1999-05-19,male,Engineering,182357,2009-07-05,NULL,,Hybrid,NULL,NULL,24
01-7152335,Harv,Fouracres,1968-01-20,male,Support,68579,2016-07-14,NULL,,Remote,NULL,NULL,55
01-7178787,Dyana,Ferrarese,1969-09-20,male,Training,152623,2006-05-23,NULL,,Remote,NULL,NULL,54
01-7201642,Harley,"St. Quintin",1975-11-23,female,Engineering,87050,2019-06-01,"2026-03-22 13:10:14",,Hybrid,2026-03-22,13:10:14,48
01-7205028,Lexie,Powers,1971-02-17,male,Services,119631,2016-09-13,NULL,,Hybrid,NULL,NULL,52
01-7283521,Lacee,Gotter,1997-11-22,male,Accounting,104965,2010-08-18,NULL,,Remote,NULL,NULL,26
01-7306927,Alic,Wilcinskis,1990-12-29,male,"Human Resources",172784,2004-04-19,NULL,,Hybrid,NULL,NULL,32
01-7331210,Lisle,Laborde,1981-03-29,male,Accounting,158307,2014-10-24,NULL,,Hybrid,NULL,NULL,42
01-7368774,Bil,Lancastle,1973-09-30,male,Training,119120,2014-01-28,NULL,,Hybrid,NULL,NULL,50
01-7405105,Terrill,Denerley,1988-12-23,female,Services,128848,2011-11-02,"2015-10-19 21:15:21",,Hybrid,2015-10-19,21:15:21,34
01-7446563,Iolande,Patchett,1965-11-07,male,Engineering,109705,2005-03-24,"2006-12-13 03:12:33",,Remote,2006-12-13,03:12:33,58
01-7619154,Saul,Mayman,1972-06-28,female,Engineering,78359,2003-04-09,NULL,,Remote,NULL,NULL,51
01-7662642,Nolly,Bayston,1994-01-23,female,Services,164372,2004-08-06,NULL,,Hybrid,NULL,NULL,29
01-7681796,Michael,Girke,1967-08-28,male,Accounting,120609,2012-08-28,NULL,,Hybrid,NULL,NULL,56
01-7713037,Rory,Wentworth,1979-12-23,male,Sales,83088,2004-03-19,NULL,,Remote,NULL,NULL,43
01-7782368,Carlita,Enevold,2000-07-01,male,Accounting,80034,2016-04-26,NULL,,Hybrid,NULL,NULL,23
01-7851887,Sorcha,Agget,1967-06-22,female,Accounting,167529,2004-03-13,"2023-09-28 02:22:45",,Remote,2023-09-28,02:22:45,56
01-7876427,Ara,Klimushev,1983-04-29,male,"Research and Development",68245,2005-12-03,"2016-05-11 05:33:21",,Remote,2016-05-11,05:33:21,40
01-7876988,Eilis,Cinderey,1980-11-08,male,Accounting,149710,2010-11-25,NULL,,Hybrid,NULL,NULL,43
01-7897570,Winnie,Sheldon,1996-07-10,male,Engineering,171890,2006-12-04,NULL,,Remote,NULL,NULL,27
01-8019865,Marline,Bailiss,2002-04-18,male,Engineering,105827,2002-10-10,NULL,,Hybrid,NULL,NULL,21
01-8128449,Maryrose,Sinisbury,1968-07-29,male,Engineering,178905,2013-02-01,NULL,,Hybrid,NULL,NULL,55
01-8146931,Walker,Antognazzi,1992-11-05,male,Engineering,172210,2010-09-01,NULL,,Remote,NULL,NULL,31
01-8334686,Ermentrude,Grogan,1988-04-12,male,"Human Resources",104362,2005-10-31,NULL,,Remote,NULL,NULL,35
01-8372820,Micky,Chaffey,1979-11-05,male,Engineering,130726,2018-08-02,NULL,,Remote,NULL,NULL,44
01-8402838,Abbott,Springham,1992-03-16,male,Accounting,151323,2016-06-27,NULL,,Hybrid,NULL,NULL,31
01-8524782,Benedick,Wann,1983-04-22,male,Engineering,122766,2018-05-15,NULL,,Remote,NULL,NULL,40
01-8526961,Kiley,McCarry,1982-07-31,male,Training,132522,2009-05-31,NULL,,Remote,NULL,NULL,41
01-8540361,Rodi,McBeath,1969-01-06,male,Services,128491,2011-02-19,"2028-02-01 02:56:47",,Hybrid,2028-02-01,02:56:47,54
01-8603287,Trenton,Chatband,1976-03-18,female,Engineering,161031,2008-09-21,NULL,,Hybrid,NULL,NULL,47
01-8615912,Lovell,Nolton,1977-04-03,male,Accounting,92033,2000-11-14,NULL,,Hybrid,NULL,NULL,46
01-8623808,Caryl,Dodshun,1974-12-03,female,Training,119316,2011-10-12,NULL,,Hybrid,NULL,NULL,49
01-8636615,Kali,Duffield,1979-05-17,male,Support,72343,2004-06-04,NULL,,Remote,NULL,NULL,44
01-8651064,Crin,Sculpher,2000-12-18,female,Legal,150282,2019-08-07,NULL,,Hybrid,NULL,NULL,22
01-8688584,Jesselyn,Coggin,1991-03-04,female,Accounting,159165,2004-09-11,NULL,,Hybrid,NULL,NULL,32
01-8774464,Lydon,Vynehall,1971-04-15,female,Engineering,107583,2004-07-23,NULL,,Remote,NULL,NULL,52
